latitude,longitude,elevation,slope,aspect,clay_percent,sand_percent,silt_percent,bulk_density,rain_event_day_mm,rain_3d_sum_mm,rain_7d_sum_mm,target
27.339,88.6065,2250.1,48.75,275.6,35.3,23.2,41.6,1.2,0.2521234709082813,1.5166629703828982,2.1135436751464063,0
25.0633,92.8025,1153.3,43.04,352.5,39.1,17.9,42.9,1.2,12.2,65.0,136.4,1
26.99195749,88.42280921,2532.2,51.68,30.0,36.7,20.0,43.3,1.2,1.3104535047616501,2.0615268876028314,2.5540399173059427,0
24.004,93.9815,1205.6,35.48,155.2,32.1,29.8,38.1,1.2,16.4,431.4,657.3,1
26.0838,94.564,1242.3,40.58,101.7,36.6,20.2,43.2,1.2,4.9,17.4,39.3,1
27.5161,88.5575,2550.3,50.6,246.4,36.8,19.8,43.4,1.2,0.3417473433487312,2.797614297537112,0.6901669876738925,0
25.0318,92.4584,655.9,39.2,150.2,31.4,31.9,36.7,1.2,0.8505825305398289,0.9404161037965082,6.910092905397748,0
26.6528,92.7926,68.0,1.9,92.2,22.5,45.0,33.0,1.2,0.0,63.2,69.7,0
24.7459,93.4251,1786.0,46.56,99.3,36.6,20.8,42.6,1.2,0.2700341075650339,1.6708008088578539,1.0676631422730134,0
27.1027,88.1218,1793.5,51.21,85.4,33.0,28.3,38.7,1.2,1.2714872090381597,1.6054982136059945,1.7520856202810018,0
25.705,94.04,651.4,32.03,42.1,31.3,32.0,36.7,1.2,10.0,53.599999999999994,165.9,1
25.4538,93.9827,1067.0,39.26,43.4,31.1,31.9,37.1,1.2,21.8,88.60000000000001,200.3,1
26.3212,91.0065,48.0,1.7,152.8,23.5,45.0,33.0,1.2,17.7,31.9,156.2,0
27.5754,91.9754,1769.2,42.43,269.4,32.3,27.8,39.8,1.2,0.2177821838312219,1.9694859050098215,4.2296865583991,0
27.0987,93.816,2563.4,45.44,357.3,36.3,19.4,44.2,1.2,0.8783466792633288,1.9244572009602088,6.77552610717296,0
27.1032,93.6884,1464.4,47.97,263.3,30.8,31.0,38.1,1.2,21.8,71.5,198.4,1
26.3335,94.5512,532.9,38.8,217.3,30.3,34.3,35.4,1.2,20.3,45.9,87.5,1
27.1499,88.38,1421.0,51.39,257.0,31.1,32.5,36.4,1.2,17.3,43.3,303.8,1
26.84850975,88.26181745,2113.8,34.1,308.6,34.6,24.7,40.7,1.2,0.06398130135626906,1.4356524924367444,7.3139102319434715,0
26.222,94.9152,765.4,38.65,154.6,32.4,29.7,37.9,1.2,1.193006372906437,0.661752485987674,7.734362738288019,0
27.2333,94.1167,2442.8,34.47,246.9,35.7,20.7,43.6,1.2,0.0,37.2,45.7,1
25.8376,94.5234,927.8,32.31,269.1,33.8,26.4,39.8,1.2,5.8,16.599999999999998,29.2,1
26.7271,88.3953,120.0,2.4,269.4,21.5,45.0,33.0,1.2,18.4,68.6,101.6,0
26.3463,92.6841,62.0,1.6,297.3,22.0,45.0,33.0,1.2,14.3,32.4,101.2,0
27.3383,88.6069,2602.9,48.79,67.6,37.0,19.2,43.8,1.2,1.3492517547125418,3.6164628816551625,2.483203604231755,0
26.3463,92.6841,62.0,1.6,80.0,22.0,45.0,33.0,1.2,1.5,7.1,28.9,0
26.8781,88.2807,2695.9,37.99,285.7,37.5,18.2,44.3,1.2,0.08331320788178193,3.6585232660707874,6.245872252011587,0
26.1868,91.6739,1234.4,37.78,29.4,36.5,20.3,43.2,1.2,0.098073068272787,2.271003355729452,2.846268220613579,0
26.0207,89.9744,38.0,1.5,356.4,24.0,45.0,33.0,1.2,10.1,73.60000000000001,113.8,0
27.8776,94.25,1424.5,51.97,262.5,30.6,31.5,37.9,1.2,0.8292631726874734,2.492150602617358,7.710732093992017,0
26.1097,91.7747,1007.8,41.97,164.3,34.5,24.8,40.6,1.2,37.1,140.8,178.1,1
27.0678,88.456,2777.4,51.17,359.5,37.9,17.3,44.9,1.2,19.9,55.8,111.5,1
26.3212,91.0065,48.0,1.7,310.2,23.5,45.0,33.0,1.2,96.7,187.7,513.0,0
25.7354,90.3852,1452.7,41.91,59.0,39.1,19.5,41.4,1.2,10.1,54.7,94.5,1
23.75406693,92.74128531,1507.7,32.21,235.6,34.4,25.1,40.4,1.2,14.2,23.6,55.9,1
27.0366,88.263,1823.0,50.91,158.0,33.1,28.0,38.9,1.2,14.8,42.7,232.1,1
26.3463,92.6841,62.0,1.6,214.7,22.0,45.0,33.0,1.2,27.8,36.6,250.1,0
26.9435,88.4445,2459.1,50.69,100.3,36.3,20.8,42.9,1.2,1.4672655564006112,1.0748492776257978,0.3399743393929917,0
26.1147,94.3864,944.7,32.06,89.8,34.0,26.1,39.9,1.2,0.39297470592040584,3.568321362444409,2.0634888491874266,0
27.7565,88.632,1554.9,47.05,80.0,31.8,31.0,37.2,1.2,0.1912796327325933,1.3580347549469307,3.720410893911474,0
25.67,94.1066,1243.4,37.23,173.7,36.6,20.1,43.3,1.2,29.0,44.3,218.3,1
26.3463,92.6841,62.0,1.6,90.7,22.0,45.0,33.0,1.2,24.1,67.80000000000001,107.0,0
26.5413,88.7196,85.0,1.8,352.6,23.0,45.0,33.0,1.2,9.4,24.200000000000003,93.4,0
27.6047,88.6463,2531.0,37.19,173.9,36.7,20.0,43.3,1.2,1.4485336704879153,1.4844020570017378,2.601595248853628,0
25.2193,90.5549,1401.6,44.65,21.3,38.7,20.3,40.9,1.2,0.4246696974673587,3.6212735477315796,4.044334255084711,0
23.7269,92.7265,1383.2,42.6,124.2,33.5,27.0,39.5,1.2,0.8588820695778399,2.9153713817067057,7.85760013678831,0
26.1062,91.8717,530.7,32.24,1.2,30.3,34.4,35.3,1.2,1.3,94.0,317.8,1
26.3212,91.0065,48.0,1.7,214.6,23.5,45.0,33.0,1.2,7.6,21.8,114.2,0
24.7505,93.4221,1017.3,41.03,128.7,34.6,24.7,40.7,1.2,8.1,27.5,76.3,1
24.4279,94.0564,1684.6,40.47,348.5,35.8,22.4,41.8,1.2,0.018241340306391962,1.1820182281342744,6.861694422304374,0
27.1695,88.3664,2300.5,48.83,276.8,35.5,22.6,41.9,1.2,0.610735244565318,2.3485341953489747,4.466081710982267,0
27.4728,94.912,108.0,1.8,142.8,21.0,45.0,33.0,1.2,20.2,62.599999999999994,150.8,0
26.1548,91.7351,1226.8,26.09,353.1,36.5,20.5,43.1,1.2,0.48488833293780836,0.5684306086803934,1.3519248102810586,0
26.1961,91.7825,669.1,31.79,330.8,31.5,31.6,36.9,1.2,11.7,18.7,151.3,1
26.88211522,88.3195318,2356.3,37.54,170.0,35.8,22.0,42.2,1.2,0.40633643477240683,2.8872129199000214,3.3765069031791244,0
26.8546,88.3373,1733.3,43.61,336.0,32.7,29.0,38.3,1.2,54.9,131.29999999999998,284.5,1
22.6461,88.3403,1206.4,51.94,144.1,30.0,34.9,35.0,1.2,6.8,12.2,50.1,1
24.2315,92.6755,1382.0,43.23,160.1,33.5,27.0,39.5,1.2,0.14188925195783159,3.4809607919496264,5.064044250692722,0
25.7055,94.0132,1128.5,32.77,133.1,35.6,22.4,42.0,1.2,26.3,63.5,186.3,1
26.5413,88.7196,85.0,1.8,240.9,23.0,45.0,33.0,1.2,7.5,30.1,134.9,0
25.0728,92.3636,886.7,44.89,184.5,35.0,28.8,36.2,1.2,1.360618616994659,1.550627533741976,5.601478265395122,0
26.1445,91.7362,55.0,2.1,164.3,22.0,45.0,33.0,1.2,37.1,140.8,178.1,0
25.7902,94.1318,806.2,47.22,0.2,29.0,35.9,35.0,1.2,17.9,23.299999999999997,147.9,1
26.0207,89.9744,38.0,1.5,114.3,24.0,45.0,33.0,1.2,16.2,33.0,110.9,0
27.3543,88.6428,2691.7,51.95,357.6,37.5,18.2,44.3,1.2,0.5374957343569813,1.5011523534795859,4.716722388216743,0
25.9466,94.6279,1042.3,47.93,6.7,30.9,32.3,36.9,1.2,1.1862128928157223,0.6729292059396501,5.693702327595007,0
26.1662,91.7138,1135.7,41.69,169.4,35.7,22.3,42.1,1.2,21.7,51.599999999999994,86.1,1
26.9978,88.167,1313.7,51.31,146.6,30.6,33.7,35.7,1.2,0.28787135572039285,3.591732911466917,5.840105904849048,0
27.163,94.0,959.8,45.65,253.2,28.3,36.4,35.3,1.2,0.43960712613663033,0.973054983344313,1.7482790137518904,0
22.7176,92.8416,2096.5,47.31,215.9,39.0,16.1,45.0,1.2,19.6,43.400000000000006,79.3,1
26.3212,91.0065,48.0,1.7,158.6,23.5,45.0,33.0,1.2,43.3,96.2,543.0,0
27.3034,93.804,1382.1,46.34,117.6,30.4,31.9,37.7,1.2,0.0256179074778774,2.5983014438073058,1.4931006875685755,0
27.2879,88.2579,2008.7,38.61,126.2,34.0,25.9,40.1,1.2,0.8060474906739815,3.699915449157011,3.4818073158482132,0
24.0896,91.4663,996.9,35.24,199.9,34.4,25.1,40.5,1.2,0.625408185524453,1.1880416478430846,5.063531019247581,0
25.70223725,94.04619681,1129.5,26.57,205.2,35.6,22.4,42.0,1.2,0.9625260967056162,0.6720794078953167,1.2697007880929432,0
26.0207,89.9744,38.0,1.5,99.3,24.0,45.0,33.0,1.2,4.7,25.0,99.6,0
27.0096,88.2548,2141.1,34.75,21.2,34.7,24.4,40.9,1.2,16.1,44.4,129.6,1
25.70223725,94.04619681,1129.5,26.57,205.2,35.6,22.4,42.0,1.2,14.4,59.0,102.0,1
26.6528,92.7926,68.0,1.9,203.3,22.5,45.0,33.0,1.2,17.3,101.6,246.3,0
26.1445,91.7362,55.0,2.1,14.6,22.0,45.0,33.0,1.2,19.0,25.4,70.3,0
26.7271,88.3953,120.0,2.4,314.9,21.5,45.0,33.0,1.2,116.3,236.1,531.2,0
25.6703,94.1095,754.7,39.83,298.2,32.3,29.9,37.8,1.2,12.8,19.3,68.2,1
26.0207,89.9744,38.0,1.5,295.5,24.0,45.0,33.0,1.2,68.2,179.4,355.9,0
26.6528,92.7926,68.0,1.9,117.6,22.5,45.0,33.0,1.2,27.1,68.1,106.9,0
25.4749,93.1477,1288.9,32.22,357.7,40.4,15.2,44.4,1.2,0.048063858532749415,1.0733487225726805,4.112101087473601,0
27.0638,88.4659,1621.5,50.67,153.5,32.1,30.3,37.6,1.2,6.3,63.0,112.4,1
25.8143,90.5763,802.6,36.15,145.7,34.4,30.1,35.5,1.2,4.7,96.5,155.5,1
27.04357147,88.26522126,1550.8,45.95,259.9,31.8,31.1,37.2,1.2,0.13209044868681424,3.947396286646728,6.527858748562715,0
26.3463,92.6841,62.0,1.6,212.9,22.0,45.0,33.0,1.2,4.9,17.4,39.3,0
26.3212,91.0065,48.0,1.7,337.7,23.5,45.0,33.0,1.2,53.8,185.9,244.9,0
26.1445,91.7362,55.0,2.1,312.2,22.0,45.0,33.0,1.2,19.2,60.8,96.4,0
25.5215,93.1645,1060.2,29.74,349.0,38.3,19.8,41.9,1.2,0.7952436074844075,2.835294019902434,4.516170609282088,0
24.1293,92.6921,1438.2,40.83,125.7,33.9,26.2,39.9,1.2,1.048375998429458,1.6882006881870666,1.7635960724086326,0
28.3092,95.4149,2325.2,43.64,28.5,35.1,22.0,42.9,1.2,4.0,10.2,100.8,1
25.7428,93.9136,949.5,31.74,342.0,34.0,26.0,40.0,1.2,15.0,117.1,157.2,1
26.8073,88.3162,2649.8,37.14,176.6,37.2,18.7,44.1,1.2,0.9204842080012414,3.2967781851179416,6.040875773846222,0
26.1475,91.7356,1104.9,30.36,312.2,35.4,22.9,41.7,1.2,0.8910070502999133,1.2410726253291506,3.9394134227701487,0
26.3463,92.6841,62.0,1.6,280.0,22.0,45.0,33.0,1.2,66.9,88.30000000000001,218.0,0
27.4728,94.912,108.0,1.8,45.2,21.0,45.0,33.0,1.2,12.2,23.4,85.3,0
26.3463,92.6841,62.0,1.6,168.5,22.0,45.0,33.0,1.2,36.9,168.39999999999998,388.6,0
26.6528,92.7926,68.0,1.9,349.0,22.5,45.0,33.0,1.2,2.7,9.9,104.7,0
26.3212,91.0065,48.0,1.7,221.5,23.5,45.0,33.0,1.2,15.8,108.3,199.3,0
27.3736,88.7323,1854.8,47.73,50.7,33.3,27.6,39.1,1.2,1.4,35.9,162.6,1
28.1737,94.7596,1931.3,46.76,308.6,33.2,26.1,40.7,1.2,0.8777066718595483,3.3145900766380256,0.7279287152143503,0
25.0951,92.3567,846.5,41.89,39.2,34.7,29.4,35.9,1.2,12.8,46.6,157.29999999999998,1
24.2451,94.0691,825.0,45.97,0.7,29.2,35.6,35.2,1.2,4.1,10.2,123.8,1
27.2676,88.2891,2232.2,52.0,239.2,35.2,23.4,41.5,1.2,121.6,142.5,194.8,1
26.3212,91.0065,48.0,1.7,122.1,23.5,45.0,33.0,1.2,27.2,171.9,417.5,0
26.1226,91.7162,842.0,27.57,337.7,33.0,28.2,38.8,1.2,53.8,185.9,244.9,1
24.75,93.4333,883.7,30.17,267.3,33.4,27.3,39.3,1.2,1.4,17.400000000000002,76.60000000000001,1
26.159,91.8178,811.6,40.35,336.5,32.8,28.8,38.5,1.2,0.5384957571740785,0.9304712134604971,5.070142199576957,0
26.7271,88.3953,120.0,2.4,148.4,21.5,45.0,33.0,1.2,28.1,64.0,86.1,0
27.3425,88.6236,1504.3,43.22,6.8,31.5,31.6,36.9,1.2,0.7955061407748865,0.106363261125487,6.6444689404034465,0
26.6528,92.7926,68.0,1.9,159.5,22.5,45.0,33.0,1.2,15.3,24.4,41.7,0
26.6528,92.7926,68.0,1.9,77.7,22.5,45.0,33.0,1.2,11.6,37.9,157.6,0
26.1662,91.7138,1135.7,41.69,169.4,35.7,22.3,42.1,1.2,1.1065633486836937,0.47479647684168524,1.9936651122586584,0
27.4728,94.912,108.0,1.8,203.8,21.0,45.0,33.0,1.2,19.8,91.6,184.9,0
24.3527,94.3429,2018.0,43.33,357.7,38.4,17.3,44.4,1.2,0.35662190857856635,3.2090381400184693,6.308235082851333,0
26.7271,88.3953,120.0,2.4,178.0,21.5,45.0,33.0,1.2,9.3,30.0,77.5,0
26.5413,88.7196,85.0,1.8,9.8,23.0,45.0,33.0,1.2,12.2,32.6,91.6,0
26.7271,88.3953,120.0,2.4,269.3,21.5,45.0,33.0,1.2,0.7,0.7,2.6,0
26.8843,88.1835,2094.2,48.98,236.1,34.5,24.9,40.6,1.2,0.33544905635143957,1.9361380169653835,3.859826358103014,0
24.7679,93.4108,1065.5,41.9,94.6,35.0,23.7,41.3,1.2,29.9,69.9,90.1,1
26.1445,91.7362,55.0,2.1,83.8,22.0,45.0,33.0,1.2,111.4,163.6,392.4,0
25.6237,94.1136,1608.3,40.69,22.4,35.2,23.6,41.2,1.2,1.1746579398137131,2.1674391468681993,0.4536124864802389,0
26.0207,89.9744,38.0,1.5,18.7,24.0,45.0,33.0,1.2,6.4,21.6,88.6,0
26.8692,88.4695,1915.2,37.0,16.1,33.6,27.0,39.5,1.2,0.7422572041449269,3.7606444753435713,4.701889382735675,0
26.3212,91.0065,48.0,1.7,7.4,23.5,45.0,33.0,1.2,7.9,52.0,433.8,0
23.591,92.9296,1375.4,31.98,159.9,33.4,27.1,39.4,1.2,15.4,34.2,76.9,1
26.5413,88.7196,85.0,1.8,28.3,23.0,45.0,33.0,1.2,24.4,57.2,326.3,0
27.02459801,88.43849551,2694.8,49.31,249.6,37.5,18.2,44.3,1.2,0.03385857694594924,3.9416091656830257,3.3816255945834177,0
27.4728,94.912,108.0,1.8,322.3,21.0,45.0,33.0,1.2,46.1,108.3,266.5,0
25.2269,93.1658,1036.3,29.43,312.1,38.0,20.3,41.7,1.2,8.1,23.5,168.29999999999998,1
27.3702,88.7334,2255.2,47.12,95.7,35.3,23.1,41.6,1.2,1.3297928094002072,0.5423641391814029,7.328139707243343,0
26.0207,89.9744,38.0,1.5,223.9,24.0,45.0,33.0,1.2,53.9,160.1,229.9,0
27.4,92.35,1675.1,42.6,267.5,31.9,28.8,39.3,1.2,0.2,110.8,133.1,1
23.73504471,92.71060943,1841.2,35.78,352.8,37.0,20.0,43.0,1.2,14.2,23.6,55.9,1
26.1666,91.7042,601.7,38.99,148.1,30.9,33.0,36.1,1.2,30.3,76.6,182.1,1
25.83,94.13,694.3,30.6,331.8,31.7,31.1,37.2,1.2,3.8,23.7,84.6,1
26.6528,92.7926,68.0,1.9,223.3,22.5,45.0,33.0,1.2,33.3,252.8,415.6,0
25.5212,90.232,1428.9,45.89,130.2,38.9,19.9,41.2,1.2,59.4,173.5,255.2,1
26.5413,88.7196,85.0,1.8,71.5,23.0,45.0,33.0,1.2,15.1,35.8,68.6,0
26.1445,91.7362,55.0,2.1,203.2,22.0,45.0,33.0,1.2,23.2,67.2,108.1,0
22.479,92.967,1913.9,40.9,30.8,37.6,18.9,43.6,1.2,0.18198712398361616,3.272004531643034,2.473704072601924,0
27.3765,88.7628,2620.8,42.84,104.0,37.1,19.0,43.9,1.2,24.4,83.6,202.3,1
26.0207,89.9744,38.0,1.5,111.4,24.0,45.0,33.0,1.2,13.1,64.3,83.5,0
26.3212,91.0065,48.0,1.7,242.6,23.5,45.0,33.0,1.2,8.1,41.8,155.7,0
26.888,88.2796,2717.8,35.93,142.1,37.6,17.9,44.5,1.2,0.934335547255325,1.7890481615705691,3.6488057178721895,0
26.7271,88.3953,120.0,2.4,155.2,21.5,45.0,33.0,1.2,16.4,431.4,657.3,0
26.3186,94.5121,1263.7,41.42,66.5,36.8,19.7,43.5,1.2,0.43425539295229537,3.8490091017102013,7.345293018472539,0
26.8826,88.2806,1271.1,34.68,109.6,30.4,34.2,35.4,1.2,2.0,66.0,153.6,1
26.7271,88.3953,120.0,2.4,322.9,21.5,45.0,33.0,1.2,27.1,39.1,96.5,0
26.0137,94.5163,1323.6,40.21,212.9,37.3,18.5,44.2,1.2,4.9,17.4,39.3,1
23.74182634,92.7141905,1188.1,36.34,154.7,32.0,30.0,38.0,1.2,14.2,23.6,55.9,1
27.2084,88.4909,1489.9,48.61,186.5,31.4,31.7,36.8,1.2,0.5756786577112672,0.9636360879397206,0.8788970358237478,0
24.7992,93.948,1517.3,36.57,307.9,34.5,25.0,40.5,1.2,0.6849559150865138,2.2083977467464155,4.325449128073329,0
26.3212,91.0065,48.0,1.7,154.2,23.5,45.0,33.0,1.2,28.0,56.5,109.8,0
26.3463,92.6841,62.0,1.6,355.7,22.0,45.0,33.0,1.2,8.4,84.39999999999999,154.3,0
25.5728,91.885,978.1,38.54,295.5,35.7,27.3,37.1,1.2,0.3317468305719278,2.4110504238399453,0.2609750207966419,0
26.0207,89.9744,38.0,1.5,216.2,24.0,45.0,33.0,1.2,14.6,57.8,110.1,0
25.705,94.04,651.4,32.03,42.1,31.3,32.0,36.7,1.2,0.6317575350478555,2.9349199935446895,4.834783050531364,0
26.5413,88.7196,85.0,1.8,227.5,23.0,45.0,33.0,1.2,7.1,64.5,108.5,0
27.0011,93.7273,1545.8,34.85,48.9,31.2,30.2,38.6,1.2,13.0,45.7,109.0,1
27.0136,92.6351,1205.4,44.65,186.1,29.5,33.8,36.7,1.2,25.6,70.7,112.8,1
26.3463,92.6841,62.0,1.6,173.1,22.0,45.0,33.0,1.2,137.5,309.0,424.0,0
26.7271,88.3953,120.0,2.4,160.1,21.5,45.0,33.0,1.2,17.3,304.90000000000003,508.4,0
28.8254,96.1517,1401.1,50.37,118.0,30.5,31.7,37.8,1.2,0.011026033977792504,0.8136704470742542,0.1897498749157851,0
27.201,88.4883,1716.2,41.03,299.6,32.6,29.2,38.2,1.2,0.0548709773787735,0.5929615222143858,0.9217197122886498,0
25.5125,93.3613,518.1,40.8,144.7,30.2,34.6,35.2,1.2,3.7,15.3,28.3,1
25.4788,94.1399,990.5,41.8,55.6,34.4,25.2,40.4,1.2,1.072240793482881,0.6009872335592918,0.6212431495872304,0
27.3392,88.6188,2002.0,50.04,162.0,34.0,26.0,40.0,1.2,28.9,72.2,454.0,1
26.1295,91.7056,950.3,34.08,90.0,34.0,26.0,40.0,1.2,0.6061655546496199,3.8241461813771784,7.998314775224832,0
26.7271,88.3953,120.0,2.4,158.0,21.5,45.0,33.0,1.2,3.1,19.9,173.2,0
24.3527,94.3429,2018.0,43.33,357.7,38.4,17.3,44.4,1.2,25.7,73.6,199.9,1
27.172,88.5292,2595.6,41.33,67.4,37.0,19.3,43.7,1.2,0.05940107013894841,0.9632992762678096,1.4359482865781548,0
24.9037,93.487,1531.0,47.98,164.2,34.6,24.8,40.6,1.2,3.7,6.7,85.39999999999999,1
28.9205,95.3429,1766.5,44.0,53.3,32.3,27.9,39.8,1.2,9.2,50.1,165.7,1
26.5413,88.7196,85.0,1.8,22.2,23.0,45.0,33.0,1.2,1.8,12.5,71.2,0
23.7348,92.7187,2063.1,37.78,251.0,38.7,16.6,44.7,1.2,10.7,31.2,56.8,1
24.9786,93.5027,782.2,26.97,191.3,32.5,29.4,38.1,1.2,35.6,41.1,87.5,1
27.1034,93.6885,1046.1,48.17,290.9,28.7,35.5,35.8,1.2,19.8,59.5,77.5,1
24.3481,94.1146,1660.6,45.75,23.8,35.6,22.8,41.6,1.2,1.458393162513587,0.19598199976625041,5.3452734548368,0
26.1771,91.7599,981.7,26.33,343.3,34.3,25.4,40.4,1.2,21.7,51.599999999999994,86.1,1
26.1445,91.7362,55.0,2.1,211.9,22.0,45.0,33.0,1.2,51.9,144.6,237.4,0
26.0207,89.9744,38.0,1.5,198.5,24.0,45.0,33.0,1.2,10.6,120.9,253.8,0
26.3212,91.0065,48.0,1.7,333.0,23.5,45.0,33.0,1.2,9.3,30.0,77.5,0
25.6278,94.1051,1196.6,46.67,299.0,32.1,29.9,38.1,1.2,22.4,32.3,74.9,1
26.09748244,91.8744337,1539.5,34.16,349.8,39.7,18.1,42.2,1.2,0.915542274939217,0.27383555663711245,3.303831316562917,0
25.3056,93.1265,1287.7,28.73,321.6,40.4,15.2,44.3,1.2,148.6,237.7,283.2,1
26.5836,93.0038,1041.3,32.64,345.7,34.8,24.2,41.0,1.2,1.2275397441804865,3.248520247303869,1.5086840707163613,0
27.3383,88.6069,2602.9,48.79,67.6,37.0,19.2,43.8,1.2,15.8,34.4,89.1,1
26.7225,95.0281,510.1,38.77,108.4,30.1,34.8,35.1,1.2,8.2,31.9,116.7,1
25.616,94.1167,802.4,35.91,228.1,32.7,29.0,38.4,1.2,1.1599021866291754,2.453939225719535,7.243375499460659,0
26.0207,89.9744,38.0,1.5,54.3,24.0,45.0,33.0,1.2,50.4,157.3,224.5,0
26.6528,92.7926,68.0,1.9,249.6,22.5,45.0,33.0,1.2,137.5,309.0,424.0,0
26.3212,91.0065,48.0,1.7,324.2,23.5,45.0,33.0,1.2,0.0,1.7,17.2,0
26.1445,91.7362,55.0,2.1,345.2,22.0,45.0,33.0,1.2,125.6,276.1,370.4,0
27.172,88.5292,2595.6,41.33,67.4,37.0,19.3,43.7,1.2,0.0,49.0,242.0,1
26.0207,89.9744,38.0,1.5,218.4,24.0,45.0,33.0,1.2,16.4,49.2,103.3,0
27.7167,88.5577,2286.4,41.21,348.4,35.4,22.8,41.8,1.2,0.5561019061622492,0.5197003407511009,3.366356651026626,0
26.7271,88.3953,120.0,2.4,13.7,21.5,45.0,33.0,1.2,24.4,57.2,326.3,0
23.0137,91.7174,1298.7,41.41,319.9,37.1,19.0,43.9,1.2,11.2,37.8,89.3,1
25.5144,90.2167,1604.0,30.93,280.0,40.2,17.0,42.8,1.2,0.4138065767368014,3.72558406211171,4.593085207290294,0
26.1807,94.5497,1152.3,41.65,314.1,35.8,22.0,42.2,1.2,0.04984782702869528,1.859415290857028,5.231234777091605,0
26.1445,91.7362,55.0,2.1,318.1,22.0,45.0,33.0,1.2,4.7,8.4,37.6,0
25.6682,94.1099,888.7,39.36,267.5,33.5,27.2,39.3,1.2,1.3467420392247613,2.1462256032481664,0.9147952098273304,0
25.6703,94.1095,754.7,39.83,298.2,32.3,29.9,37.8,1.2,0.47584870235458543,2.4771310325109903,1.3009001835971112,0
26.7271,88.3953,120.0,2.4,357.2,21.5,45.0,33.0,1.2,10.0,34.4,145.9,0
26.0207,89.9744,38.0,1.5,285.7,24.0,45.0,33.0,1.2,26.5,49.4,121.3,0
26.1062,91.8717,530.7,32.24,1.2,30.3,34.4,35.3,1.2,0.3231642304818233,0.9375583470446687,0.8259703268745922,0
27.44,92.2833,1489.3,40.88,11.8,30.9,30.8,38.3,1.2,0.6598679163852634,2.3124112522383897,0.322951634516361,0
26.1445,91.7362,55.0,2.1,282.3,22.0,45.0,33.0,1.2,11.1,30.5,69.8,0
26.2363,94.8133,1283.8,40.14,355.4,37.0,19.3,43.7,1.2,1.1460616032002435,0.1848953860991136,0.7040293945051568,0
23.7705,92.5217,2079.1,38.53,287.4,38.8,16.3,44.8,1.2,1.4261195675899392,2.1025415008030173,6.224662873326002,0
25.61560252,94.11603493,729.3,36.83,45.2,32.0,30.4,37.5,1.2,0.8370559893116317,3.1387853315914147,7.139310013951048,0
26.7271,88.3953,120.0,2.4,39.2,21.5,45.0,33.0,1.2,12.8,46.6,157.29999999999998,0
26.6528,92.7926,68.0,1.9,257.0,22.5,45.0,33.0,1.2,19.4,43.0,102.6,0
27.1954,88.6115,2104.9,51.94,56.4,34.5,24.8,40.7,1.2,0.8347130771718563,0.6235267524668018,1.6180575515666709,0
27.4728,94.912,108.0,1.8,277.2,21.0,45.0,33.0,1.2,93.7,167.7,206.2,0
23.8986,91.7599,558.2,37.86,218.3,30.5,33.8,35.6,1.2,0.5490030723220786,1.4180065959840702,2.944497219421007,0
26.1324,91.8342,1339.9,41.76,357.6,37.5,18.2,44.3,1.2,0.5781178306266419,1.7382495429952596,0.7008122151850591,0
27.4728,94.912,108.0,1.8,218.3,21.0,45.0,33.0,1.2,20.2,122.9,214.0,0
24.9336,93.8275,1065.3,46.98,7.3,31.0,31.9,37.0,1.2,0.22533963297656512,1.1925548312862735,2.6991919796318786,0
27.3543,88.6428,2691.7,51.95,357.6,37.5,18.2,44.3,1.2,3.5,15.8,130.7,1
26.1445,91.7362,55.0,2.1,338.2,22.0,45.0,33.0,1.2,31.0,51.5,155.1,0
25.3098633,94.48214677,1216.0,43.29,191.5,32.2,29.6,38.2,1.2,0.48152477752259776,0.2191086609078794,4.183706888234325,0
27.0869,93.6086,2429.8,41.75,138.6,35.6,20.9,43.5,1.2,0.9784858508091807,2.7573602406676314,7.872248934744997,0
25.48,94.1383,1889.5,47.96,102.2,37.4,19.2,43.4,1.2,0.5291889523811202,1.0086744158003502,2.7695029532697246,0
27.4728,94.912,108.0,1.8,289.8,21.0,45.0,33.0,1.2,72.1,203.5,423.0,0
26.5413,88.7196,85.0,1.8,215.9,23.0,45.0,33.0,1.2,19.6,43.400000000000006,79.3,0
25.5144,90.2167,1604.0,30.93,280.0,40.2,17.0,42.8,1.2,66.9,88.30000000000001,218.0,1
27.8835,96.9262,2699.5,34.95,360.0,37.0,18.0,45.0,1.2,12.6,33.6,65.8,1
25.3908,94.0926,1059.1,32.5,115.2,31.0,32.0,37.0,1.2,0.47567817607217533,1.8180121918260985,7.131046736918954,0
24.5204,92.7264,1204.7,32.0,316.2,36.3,20.9,42.8,1.2,0.8344682130509671,3.977412140838842,3.229113375533431,0
23.4495,92.8112,1790.0,41.54,135.4,36.6,20.8,42.6,1.2,1.3,16.5,49.3,1
27.0087,88.443,1791.2,45.93,301.3,33.0,28.3,38.7,1.2,0.2692718611008449,2.159409370441363,3.8347958266365394,0
26.3212,91.0065,48.0,1.7,82.1,23.5,45.0,33.0,1.2,22.2,51.7,133.4,0
26.1445,91.7362,55.0,2.1,95.7,22.0,45.0,33.0,1.2,16.7,44.9,152.4,0
24.6869,93.9157,1837.9,47.83,28.7,37.0,20.0,43.0,1.2,0.820042461375884,3.176472379920094,4.6586212187383875,0
25.6623,94.1072,1117.9,33.65,132.7,35.5,22.6,41.9,1.2,1.2300140103700068,3.9989704101718786,7.39800663349395,0
